Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000047]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/joCnpRXCjlExAAbwJs9OJ96fNlHmajKG1FgEJfwC12OatllNgy4NXLllnspgP2mBkFmf3smA91OdEBiReopHmuuCm4p9W7F22SxE5.pkg	312954b5a79f86b96374b1cfdfd99e62	EP0002-BLES00576_00-PGUITARHER000047	2020/01/01		262293008		none	01.01
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000048]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/l4CvVDwWmOBFWREKaXJVobNBhTcow85Pn0xQp598dT7wdAOwMMAdbTAbk8o4cBKKn4YagKCuce8NXCTiOBApCE1pfJ8P4vGPcdF73.pkg	25620386fa8309a333ab359af5cf93ce	EP0002-BLES00576_00-PGUITARHER000048	2020/01/01		120649552		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000054]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/0pX57R0pbQkgYhJsf70tIQPDF4Of8JJB3pB5fRY5aeyQoMF9j466nFg1lbFb8LYyHtxa89wfCNmP7fhhFlmxliKuIHT0XPLginEAM.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000054	2020/01/01		39144464		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000056]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/EpuxGFSKmJud1TyJ8C5u3UUy4eCgggY7o0BXKgwbFHdswCKOmRa7yemhk0ALRpFSsfPywReulTrdlibNpkooCYCtiSgBMMlqvPbPI.pkg	5063608c6b3f74f2dd7e9963e7242622	EP0002-BLES00576_00-PGUITARHER000056	2020/01/01		35077152		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000057]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/RuAo9uITPYOWlqT3FfpKuCoHHlgFYNrVP6fR7knxoSt5Wp634fCMspmGt12guySTItD6xSqGlwiDc3QEQ2Gu684yAWfEfRsvM8n1V.pkg	fb367c1261ac0c64d4fcae4786fdfc68	EP0002-BLES00576_00-PGUITARHER000057	2020/01/01		111966320		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000058]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/2xa7nD7TmBdF5CaB3Eh2U4gy358xTwMhcyfKQyC4LNA6Hgag6GRaMCqIgRTyR3e6ldQAAPNJGow6h8lSXbkJIhnFu67XomHMqsVEA.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000058	2020/01/01		31707744		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000072]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/uVFkUjUIQlWwCdI2XlbpO0xvyv45UuJEVvObOFK4jHmwGvGBy4T2rxYGS17STQiSW62lG9G3GXG4iliqfiDqOsL7W5U9OGidMT9Yw.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000072	2020/01/01		32644576		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000073]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/Fm2Yeqs4D0W5smF6alInFQSIKv5CNrG3Ds8JsvBALywwPEn66UPgShBvEFGf3VRwdyH2aF991ev2T7mCPuh4No9mkkQI5qYHLrBXW.pkg	f232465652dcb3c69df0edd024ec61e4	EP0002-BLES00576_00-PGUITARHER000073	2020/01/01		135041312		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000081]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/bFkT0wdLuQhckTaTIFAIdCjGQqtbaeBxygnWIrm3dyFdu17fprc0cFqgcuhWSTj1YtWlmW0SPr3J9s1gOjO7kePNULS7u0b0vKJep.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000081	2020/01/01		88975424		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000085]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/CPVsvOsPgtvj8RDbjOCCip6rEM7pUrOfilhbL1ogE4OOLdLJ47b2bYw0YTO5TpcY5AXJF6LwNLAnFCHdLPyxrbl1W5SRrMTrxrXkd.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000085	2020/01/01		165740400		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000089]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/yLvXFTcyfL5y9n67a0b1NdjY8OttUuFNWxkK3cVTewvHmKyo1o9n47vodJvjuAbgCS7CrQLtL59sF7H1F11qaWsnAit3RofcMN2Ia.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000089	2020/01/01		112946288		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000092]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/rOkoQtEMCAvavijaC6HEVLIHfHYxhCYOlMmQ7wlwq8pIh1lKNQO2ETYkFPmTl1x8WjfiwFC4BiO5VGQ7KRLWTv270umwEbuEsFgRH.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000092	2020/01/01		44024112		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000093]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/T4hpo0xQmLji0xfOJIrhHDrO0hocYagG0Yx9qLlTQSuOMGr4BG95XCerCwGTrFILKNYAHhgs48FtQIGQnt0nqoJA0JUhhMTMQPIqS.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000093	2020/01/01		104614080		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000094]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/Ru3f3S8FL0POR7kn8uwm9lfoVWxvNPkSYiC4vo2Dkh7xj14A87vNe8vb9yKhF4KjafMcDa9R77NPTorl3XawvvBIkxR3upxrT1JHe.pkg	de7714a34803f8fd50a1d410a50ef7b0	EP0002-BLES00576_00-PGUITARHER000094	2020/01/01		31099136		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000096]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/j819Su0nNvjcSrkQo3yYHxp23TWgicQOFASsiJ2eJmORGr4iVVJT6ElbvEk2epBD4kyRvfA1eNEbR24WxtFyJQWmaNPOgaM3wwvF7.pkg	db64604dbe7a1fc46698b7edd66a51ad	EP0002-BLES00576_00-PGUITARHER000096	2020/01/01		42888960		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000097]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/VYlqJPNiVWS51bWBJVfEnWbbg2TPUDnfAkNDKpF7en44oHtOMbA0FXlNcmqbuTCegMVosyGNGrhQs8hNgoNQ7SRLvL1eyS0Au8sYL.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000097	2020/01/01		100570032		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000202]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/YQ5bJympOvb2ef1Ajac8YcEO4wcOY6rub5LoHA2GjYrh4phRVsYxMOHw0pOwK8VSvB8HW9tEGinP4rW1hv8oD4WJ0DsBUWxVUjlNv.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000202	2020/01/01		70012096		none	01.01
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000205]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/L4FNokayaHfJ0KkjsAiqvXJ7ssKoIU82oNwKo0eaGmjq3H5EJ3YenfHd9cvSobBv9vWb6XOpX0GdhP2sAnGfkCci8NWXXK7D9ENBi.pkg	067c951c4e18ee2a820ff25665c801e2	EP0002-BLES00576_00-PGUITARHER000205	2020/01/01		103357088		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000213]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/tkqJ8uO2iuxbbemnc0PaNyf0b5ec878ibFqthiNtYjuh1ERenBwaC1CLCtiQgiR6HTx17gUObIkeN84lfSjLQVuPdkTsCf1EstXJn.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000213	2020/01/01		200328736		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000214]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/EhEcTm4xNP7VLFDOLoITUnq0DqWTV1qms57yg2gT2uQGJWO3XRQ2v99A8cHC5jwhv40053XrF3IWFNoqcwbRmJuEKnvtMC7a5XK4o.pkg	c0506373a3fae9ae9636809cc6810b3c	EP0002-BLES00576_00-PGUITARHER000214	2020/01/01		89963200		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000217]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/qRhPh09bfo4yUR1Rsyyj2wBJmslhoqAstqixcv4Cnp3CgNWb9a1wNKIupg88LV36KNJb8JNmBaAGBSGQTuil6XVR6NGmct4wJg59n.pkg	95c0e65cd42e8a1ba39f0dca2478e3fa	EP0002-BLES00576_00-PGUITARHER000217	2020/01/01		112440928		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000219]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/xnOGeliWwJAPvJAy9I1t8cJ2SK8aGwHIyKUlD7XppHCncU54gsBmvyL7mO7q68H0V80Wet0Idm0NQsxjEIQUvrliP6CpJa83thI1v.pkg	50fd9e1752f6ea6ac32fe89e280a86fd	EP0002-BLES00576_00-PGUITARHER000219	2020/01/01		40352208		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000224]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/Y94HVDGCJeo91yxoc6XFyu8G3vAkS34o5ooXM4q1uDrY802McJLfHFUCFaARO75vGWVCa5D0rMuDxIsgFPGg308fX7D59SikQ9Cv3.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000224	2020/01/01		101751296		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000240]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/7s4YIYk7AtrseK1NWeBqnIUSLCW0yrthD1hanygEshepdJG1eGaUu4tNssDgm7KAolbYCBAYR8Bxvhv04ssU9FwgkswD3NBIcVNjH.pkg	da6b27ed2afca4a408036f2edbbde396	EP0002-BLES00576_00-PGUITARHER000240	2020/01/01		107539248		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000252]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/F60hqlG6XdDNxcVXmNlsoD2Gj5UpP36omhOD14foa0jDJ2f7qxDw8iP19iGwQ72db1oN8YoU0VdUlJqoVhlYNh040u3Hnts5O7gi7.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000252	2020/01/01		126766512		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000260]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/999sOTJka7uikNsTMwbp7v5a7xu6fba2Vt3xGvOIUrTVaPdWmTyoKEmDmyI8ssmQstwOluK95POA96VUx2cGfdI2P9eCKfcadnqwd.pkg	ce95ac3a7e064a2f63d331ad2e87ab8f	EP0002-BLES00576_00-PGUITARHER000260	2020/01/01		121098768		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000264]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/JB1Mqq556RdjB0ChptFfuTw7V1JpVGpwFLFOfQAeJ3nCuYCPwn6ONx88I9fsg4QU.pkg	60404766f012fdf9c832c3badc0d050e	EP0002-BLES00576_00-PGUITARHER000264	2020/01/01		149189632		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000268]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/Ls0mDOvA1rdhAH5DUkCdR4SwgyxUf08iDhY5QQMOHguIIlhc2OulswlFyYOAuCjC.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000268	2020/01/01		104560912		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000272]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/tfqUda5wyoxr94gCpR8OBSE2DFymvqbFG6AHUYer3uKlfKYTe6fW2uBbTnXltUX6.pkg	cce8549bb71d4d931ca49d2e416bec29	EP0002-BLES00576_00-PGUITARHER000272	2020/01/01		133804704		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000276]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/GOrvuYEITLIhTnaYneVQy9UTOSqmevEe0TF16D10tvSpQQl8w0H55XY0g0X6Tq9I.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000276	2020/01/01		119745488		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000280]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/BIKWqR6rHw4OiPFaOtw8InYFvYTx5x2jHrWLCdBOfmrOdIho6YUjC8yqFTVSjRgfWiVCagQboiwWJmWXqwPGY2K5lC4nfYPXvIe2S.pkg	f2a94a7d20c0f63faa20db746de0be5a	EP0002-BLES00576_00-PGUITARHER000280	2020/01/01		124820144		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000281]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/51E8jG0vhP5rTjcP0pG8Lafs4kOWxiLghGTjXGYj1dXwbGXLa8OWujrKFC2bWjc1M9h3HAkewoFxI0eUFTWnXces1btIWN90ujdAN.pkg	3e87df111e0c4feca5f884cde1ff3db7	EP0002-BLES00576_00-PGUITARHER000281	2020/01/01		28525312		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000282]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/hag4sNCFUN2rdDDn7k2a6WvNAoHAJKL8hqfGgRq9wMelYHpEaDxMhUjsVjhaINtyJuVExI1GWGDhcoJeCkLkQAPBA0ESMX0y3j2MQ.pkg	c9629ada20fda25141302bfca0ebf7a0	EP0002-BLES00576_00-PGUITARHER000282	2022/06/02		23047136		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000283]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/hlmHF8lK1jNu5Y2R4RtGtqBLFpfxnKJphYIRYqATOmWrxN0EDhPwqTUgfVRV2N4eLpRfsOAQ7a0BR1Ppe85xX7h46axwqaxG6U2BF.pkg	2f534fc3ccdb2655cc4e9876d0b918bc	EP0002-BLES00576_00-PGUITARHER000283	2022/06/02		24862448		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000285]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/mGt6Q6wijHX45kmCbojtwbrRel9u4S32ST25iSnd472PqJcb5FAhui8Xsx6cAePtYgqd7dIPDYKcs94PHIRUEoggiGVLIUEckjLUm.pkg	eb480f52aafa9307191a02440bf19f66	EP0002-BLES00576_00-PGUITARHER000285	2020/01/01		25241072		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000286]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/Rt6IBarDccLiH0j0RXe1LtrfqleRp4L5wa22hHuWYGabg64Bk5gn9R7e5CLE1p9sWulqGpuweiYe0wVUfHGxoXEJt8pVXhMh2wtme.pkg	87e971bd5f982da344f7c7aa6c4573f6	EP0002-BLES00576_00-PGUITARHER000286	2022/06/02		25926416		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000287]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/iDoYflKgj5fVvOXdgGDTtJ66dNVDRLfPASeYNRyP0qTFLwdWjTbHO3hIrVFtxlgK9e3t4SEsnL8DU3VoieM3xt9SCO3EtpW36oTqm.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000287	2020/01/01		116743952		none	01.00
BLES00576	EU	[PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000299]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/9VgCCjg5V4u8LlsjxDtOV6jVwxm3RiEhafoT4ttYJ2jTPH1vDqmK7J4GK9G45LDJ.pkg	2b9b699dbb0f0ee0e638786d01982968	EP0002-BLES00576_00-PGUITARHER000299	2020/01/01		123406928		none	01.00
BLES00576	EU	[*No RAP] [PS3 DLC] Guitar Hero 5          [ID: PGUITARHER000303]	http://zeus.dl.playstation.net/cdn/EP0002/BLES00576_00/NCBciUDiu3YrpKdBs9SFIqKC5rXQeK44NyARTt8Ae8kWxhqP4BRW4I7XCdX7sgk2.pkg	UNLOCK BY RIF	EP0002-BLES00576_00-PGUITARHER000303	2020/01/01		260826336		none	01.00
